id,year,date,component,regions,states,title,url,pdf,matched_on
512,2024,2024-04-05,Incident / Flash Report,North Central; North West,Zamfara,Nigeria — North-central & North-west Flash Report 161 (25 - 31 March 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-161-25-31-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20North-central%20and%20North-west%20161_final.pdf,title:flash report
513,2024,2024-04-05,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 373 (25 - 31 March 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-373-25-31-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20373_final.pdf,title:emergency tracking tool
514,2024,2024-04-04,Transhumance Flow Monitoring Report,North West,Kaduna; Katsina,Nigeria — Transhumance Tracking Tool Report — Flow Monitoring Dashboard 2 — Kaduna and Katsina states (January 2024),https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-flow-monitoring-dashboard-2-kaduna-and-katsina,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/TTT__Transhumance_Flow_Monitoring_January%202024_final.pdf,title:transhumance
515,2024,2024-03-30,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 372 (18 - 24 March 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-372-18-24-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20372_final.pdf,title:emergency tracking tool
516,2024,2024-03-28,Incident / Flash Report,North Central; North West,Kaduna; Zamfara,Nigeria — North-central & North-west Flash Report 160 (18 - 24 March 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-160-18-24-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20North-central%20and%20North-west%20160__final.pdf,title:flash report
517,2024,2024-03-22,Early Warning & Early Response Dashboard,North West,Kaduna; Katsina,"Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 7 — Kachia and Kaura LGAs, Kaduna State and Faskari and Kaita LGAs, Katsina State (February 2024)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-7-kachia-and-kaura-lgas,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%207%20February%202024%29%20-%20Kaduna%20and%20Katsina%20states%20PBF.pdf,title:early warning dashboard
518,2024,2024-03-22,Early Warning & Early Response Dashboard,North West,Katsina,"Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 7 — Batsari, Dan musa, Jibia and Kankara LGAs, Katsina State (February 2024)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-7-batsari-dan-musa-jibia,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%207%20February%202024%29%20-%20Katsina%20EU.pdf,title:early warning dashboard
519,2024,2024-03-22,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 371 (11 - 17 March 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-371-11-17-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20371_final.pdf,title:emergency tracking tool
520,2024,2024-03-21,Incident / Flash Report,North Central; North West,Zamfara,Nigeria — North-central & North-west Flash Report 159 (11 - 17 March 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-159-11-17-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20North-central%20and%20North-west%20159_final.pdf,title:flash report
521,2024,2024-03-18,Early Warning & Early Response Dashboard,North East,Adamawa; Taraba,Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 22 — Adamawa and Taraba states (February 2024),https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-22-adamawa-and-taraba,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%2022%20%28February%202024%29.pdf,title:early warning dashboard
522,2024,2024-03-15,Emergency Tracking Tool (ETT),North East,Adamawa; Borno; Yobe,Nigeria — Emergency Tracking Tool Report 370 (4 - 10 March 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-370-4-10-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20370_final.pdf,title:emergency tracking tool
523,2024,2024-03-14,Incident / Flash Report,North Central; North West,Benue,Nigeria — North-central & North-west Flash Report 158 (4 - 10 March 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-158-4-10-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20North-central%20and%20North-west%20158_final.pdf,title:flash report
524,2024,2024-03-11,Mobility Tracking – IDP & Returnee Atlas,North Central; North West,Benue; Nasarawa; Plateau; Kaduna; Kano; Katsina; Sokoto; Zamfara,Nigeria — North-Central and North-West — Round 13 IDP Atlas (March 2024),https://dtm.iom.int/reports/nigeria-north-central-and-north-west-round-13-idp-atlas-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/DTM%20Nigeria%20-%20IDP%20Atlas%20-%20NCNW%20Round%2013%20%28March%202024%29_Final.pdf,file name: DTM Nigeria - IDP Atlas - NCNW Round 13 (March 2024)_Final.pdf
525,2024,2024-03-08,Emergency Tracking Tool (ETT),North East,Adamawa; Borno; Yobe,Nigeria — Emergency Tracking Tool Report 369 (26 February - 03 March 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-369-26-february-03-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20369_final.pdf,title:emergency tracking tool
526,2024,2024-03-06,Incident / Flash Report,North East,Borno,Nigeria — North-east Jere LGA - Borno State Flash Report (2 March 2024),https://dtm.iom.int/reports/nigeria-north-east-jere-lga-borno-state-flash-report-2-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20North-east%20Muna%20El%20Badawy%2004%20March%202024_final.pdf,title:flash report
527,2024,2024-03-06,Incident / Flash Report,North Central; North West,Zamfara,Nigeria — North-central & North-west Flash Report 157 (26 February - 3 March 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-157-26-february-3-march-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20North-central%20and%20North-west%20157_final.pdf,title:flash report
528,2024,2024-03-01,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 368 (19 - 25 February 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-368-19-25-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20368_final.pdf,title:emergency tracking tool
529,2024,2024-02-26,Incident / Flash Report,North Central; North West,Kaduna,Nigeria — North-central & North-west Flash Report 156 (19 - 25 February 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-156-19-25-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20156%20NWNC%2026%20February%202024_final.pdf,title:flash report
530,2024,2024-02-23,Incident / Flash Report,North East; North Central,Bauchi; Plateau,Nigeria — North-central and North-east — Plateau and Bauchi States Flash Report (20 February 2024),https://dtm.iom.int/reports/nigeria-north-central-and-north-east-plateau-and-bauchi-states-flash-report-20-february,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20Plateau%20-%20Bauchi%20February%202024_final.pdf,title:flash report
531,2024,2024-02-23,Emergency Tracking Tool (ETT),North East,Adamawa; Borno; Yobe,Nigeria — Emergency Tracking Tool Report 367 (12 - 18 February 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-367-12-18-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20367_final.pdf,title:emergency tracking tool
532,2024,2024-02-22,Incident / Flash Report,North Central; North West,Benue; Nasarawa; Zamfara,Nigeria — North-central & North-west Flash Report 155 (12 - 18 February 2024),https://dtm.iom.int/reports/nigeria-north-central-north-west-flash-report-155-12-18-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20NCNW%2022%20February%202024_final.pdf,title:flash report
533,2024,2024-02-21,Early Warning & Early Response Dashboard,North West,Kaduna; Katsina,"Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 6 — Kachia and Kaura LGAs, Kaduna State and Faskari and Kaita LGAs, Katsina State (January 2024)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-6-kachia-and-kaura-lgas,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%206%20%28January%202024%29%20-%20Kaduna%20and%20Katsina%20states%20PBF_final.pdf,title:early warning dashboard
534,2024,2024-02-21,Early Warning & Early Response Dashboard,North West,Katsina,"Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 6 — Batsari, Dan musa, Jibia and Kankara LGAs, Katsina State (January 2024)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-6-batsari-dan-musa-jibia,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%206%20%28January%202024%29%20-%20Katsina%20EU_final.pdf,title:early warning dashboard
535,2024,2024-02-20,Incident / Flash Report,North East,Yobe,Nigeria — North-east Fika and Potiskum LGAs - Yobe State Flash Report (19 February 2024),https://dtm.iom.int/reports/nigeria-north-east-fika-and-potiskum-lgas-yobe-state-flash-report-19-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20NE%2019%20February%202024.v4_final.pdf,title:flash report
536,2024,2024-02-19,Early Warning & Early Response Dashboard,North East,Adamawa; Taraba,Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 21 — Adamawa and Taraba states (January 2024),https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-21-adamawa-and-taraba,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%2021%20%28January%202024%29.pdf,title:early warning dashboard
537,2024,2024-02-16,Emergency Tracking Tool (ETT),North East,Adamawa; Borno; Yobe,Nigeria — Emergency Tracking Tool Report 366 (5 - 11 February 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-366-5-11-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20366_final.pdf,title:emergency tracking tool
538,2024,2024-02-14,Mobility Tracking – IDP & Returnee Atlas,North East,,Nigeria — North-east — Mobility Tracking Round 46 IDP and Returnee Atlas (December 2023),https://dtm.iom.int/reports/nigeria-north-east-mobility-tracking-round-46-idp-and-returnee-atlas-december-2023,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IDP%20and%20Returnee%20Atlas%20-%20December%202023%20R46_Final_updated.pdf,file name: IDP and Returnee Atlas - December 2023 R46_Final_updated.pdf
539,2024,2024-02-13,Incident / Flash Report,North East,Borno,Nigeria — North-east Mafa LGA - Borno State Flash Report (12 February 2024),https://dtm.iom.int/reports/nigeria-north-east-mafa-lga-borno-state-flash-report-12-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20NE%2012%20February%202024.%201%20%281%29.pdf,title:flash report
540,2024,2024-02-09,Incident / Flash Report,North East,Borno,Nigeria — North-east Konduga and Monguno LGAs - Borno State Flash Report (8 February 2024),https://dtm.iom.int/reports/nigeria-north-east-konduga-and-monguno-lgas-borno-state-flash-report-8-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NE%20Monguno%20%26%20Konduga%20LGA%2C%20Borno%20%20State.%2008%20February%202024_final.pdf,title:flash report
541,2024,2024-02-09,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 365 (29 January - 4 February 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-365-29-january-4-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20365_final.pdf,title:emergency tracking tool
542,2024,2024-02-06,Incident / Flash Report,North East,Yobe,Nigeria — North-east Damaturu and Geidam LGAs - Yobe State Flash Report (5 February 2024),https://dtm.iom.int/reports/nigeria-north-east-damaturu-and-geidam-lgas-yobe-state-flash-report-5-february-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20NE%2005%20February%202024._final.pdf,title:flash report
543,2024,2024-02-02,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 364 (22 - 28 January 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-364-22-28-january-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20364_final.pdf,title:emergency tracking tool
544,2024,2024-01-31,Incident / Flash Report,North East,Yobe,"Nigeria — North-east Damaturu, Geidam, Gujba LGAs - Yobe State Flash Report (29 January 2024)",https://dtm.iom.int/reports/nigeria-north-east-damaturu-geidam-gujba-lgas-yobe-state-flash-report-29-january-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20Flash%20Report%20NE%2029%20January%202024_final.pdf,title:flash report
545,2024,2024-01-26,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 363 (15 - 21 January 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-363-15-21-january-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20363_final.pdf,title:emergency tracking tool
546,2024,2024-01-25,Incident / Flash Report,North East,Borno,Nigeria — North-east Monguno LGA - Borno State Flash Report (23 January 2024),https://dtm.iom.int/reports/nigeria-north-east-monguno-lga-borno-state-flash-report-23-january-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NE%20Monguno%20LGA%2C%20Borno%20%20State.%2023%20January%202024.pdf,title:flash report
547,2024,2024-01-22,Early Warning & Early Response Dashboard,North West,Kaduna; Katsina,"Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 5 — Kachia and Kaura LGAs, Kaduna State and Faskari and Kaita LGAs, Katsina State (December 2023)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-5-kachia-and-kaura-lgas,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%205%20%28December%202023%29%20-%20Kaduna%20and%20Katsina%20states%20PBF_final.pdf,title:early warning dashboard
548,2024,2024-01-22,Early Warning & Early Response Dashboard,North West,Katsina,"Nigeria — Transhumance Tracking Tool Report — Early Warning Dashboard 5 — Batsari, Dan musa, Jibia and Kankara LGAs, Katsina State (December 2023)",https://dtm.iom.int/reports/nigeria-transhumance-tracking-tool-report-early-warning-dashboard-5-batsari-dan-musa-jibia,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/Nigeria%20%E2%80%94%20Transhumance%20Tracking%20Tool%20Report%20%E2%80%94%20Early%20Warning%20Dashboard%205%20%28December%202023%29%20-%20Katsina%20State%20EU_final.pdf,title:early warning dashboard
549,2024,2024-01-22,Incident / Flash Report,North East,Borno,"Nigeria — North East Kaga, Mafa & Ngala LGAs - Borno State Flash Report (18 January 2024)",https://dtm.iom.int/reports/nigeria-north-east-kaga-mafa-ngala-lgas-borno-state-flash-report-18-january-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Flash%20Report%20NE%20Borno%20State%2018%20January%202024.pdf,title:flash report
550,2024,2024-01-19,Emergency Tracking Tool (ETT),North East,Adamawa; Borno,Nigeria — Emergency Tracking Tool Report 362 (8 — 14 January 2024),https://dtm.iom.int/reports/nigeria-emergency-tracking-tool-report-362-8-14-january-2024,https://dtm.iom.int/sites/g/files/tmzbdl1461/files/reports/IOM%20Nigeria%20DTM%20Emergency%20Tracking%20Tool%20%28ETT%29%20Report%20No.%20362_final.pdf,title:emergency tracking tool
